PC1,PC2,PC3,PC4,PC5,PC6
3.5102626039722167,2.1716251156581126,-3.894546415249251,-1.295759691409166,-0.06821807705257824,0.7873572406353786
3.064053886062677,-1.8765523476974262,2.5817477026508335,0.12848442743260644,-0.11666509126047839,-0.9075950127166225
4.0072641436560215,0.5372421605528042,-2.761625637904542,-1.8983875101429046,-0.5256729075395568,0.19284859604757537
1.715309726543115,-1.5237050229673772,0.14618709327939514,1.9113864112436676,0.5361232451906037,0.03625977189551569
6.059445513504977,-0.7571774508761022,-0.3492394001008029,-1.0642175309269477,-0.746105242896231,0.2420803252473111
2.902236104999787,4.005295512395824,-3.001462460355798,-0.32531637881763814,-0.8553558357524231,1.2346791884824984
4.554782688816093,0.33753615391391717,-0.7543008046717622,-0.7003299883913264,-1.54854535918549,-0.19100763437969462
4.990602722475492,-1.1325889056919052,-2.5773841686572,-1.2172617675973658,0.6699149194905597,0.26747896246299246
2.9853407889712535,0.7584232425343259,-3.4937617210615293,0.0542602786713219,0.16709991729236143,1.0017862834672393
2.7663691577778233,-0.35435594245423774,-1.8969629987581043,-0.5342558769440878,-0.8840204509316749,2.011035497680848
1.296198765020689,0.9131962762387283,-1.5757686733903111,-1.0431666367376002,0.4147217249468118,0.5685949892549494
-3.7493133959385565,-1.4134731176492221,1.7323077937629419,-0.5654425467856912,0.0803394334280334,0.29026899450980526
-0.9980689008804213,-3.351292923149713,4.305573838467195,-0.5612096089951276,-0.46437277901015916,-1.4944567067534928
0.7652641153957822,0.8862439528495226,-2.704918309156917,-0.27477973657785826,0.810429483874258,-1.0373505846861026
-2.1509534707301885,-1.9239916158291854,-1.1804841594441802,-1.1131980333959153,0.44847171929989094,0.9291124415296929
-0.09333138656725774,2.2607520061770177,-1.904726480152763,-1.4423071227009403,-1.7053639564433043,-2.12263829577879
9.087999677260926,2.018673099322503,2.1412262910176647,-1.069244009961236,0.797931464787324,4.311093799588204
0.99045376550321,0.9849300203944833,-2.310733657667623,-0.2768255112546303,-0.6405109971658524,0.24278159249190143
-0.29354655092778414,-0.13709909080887686,-3.3019319219436247,-1.0097858742646613,-0.022510909305299007,0.11014610349957651
5.380940406936738,-0.13487697769386991,-1.678842561926049,1.5076949204690835,0.151998237879602,0.4239048807402021
-4.581936672186119,1.4842203177772275,0.04207461090908506,0.29622912024533643,-0.7138525395362079,0.5759267550500562
1.7000068868372273,2.3522717936483892,-3.0780890927936646,-0.06602095596485846,-1.056466415689315,-0.2821095480285692
-2.1364452772844,0.09582960948193715,-1.4924118884161024,1.1210632145616517,-0.06803720308096527,-0.6934916875770634
-1.5674789972079677,-1.2084332137917964,-0.3691591058091822,-1.4756288279403944,0.17275042088626824,0.5452839295768077
-3.5429055574638157,-1.2824955784694114,1.0182109353784867,-0.6081562362069581,-0.2196359159674933,0.2662478464475903
-3.15781405018135,-1.6889585955402993,-0.4962937175839382,0.1940121008536448,1.439917545720827,-0.2565387335793693
-3.450488543515992,-0.4982187141556896,-0.15251795646302627,0.5754864207397725,-0.052314874533660516,0.6298909326766
3.302550951379153,-1.1309378049450935,0.8263925989718266,0.9827170073897475,-1.1952630176183254,0.7078496921875915
-0.6746192855720039,-2.1164097168768277,-1.3962197472472444,-1.0431386755718448,0.24181681600628416,-0.6566549495437373
-2.858158440046546,0.1527231362380369,0.4289349399601718,0.4830603192875885,-1.510536606219025,1.2788638801268566
4.648738872436819,-2.3103325702462914,-0.7288088575403282,0.6399416886537352,-1.1583244943173945,-0.17859184752473695
2.1768628822297864,0.9721160460276083,-1.9438883367092052,-0.7373183076591748,-0.39578388029119643,0.46233387268855997
-3.7214589928325688,-1.7876416504681507,1.2799328203816407,0.11556577619329315,-0.5262822922168854,0.7057399535502775
-4.135962943789991,2.4037924854426906,-1.2429584032678336,2.048346468594279,-1.1656523935584169,-0.9010593048310697
-2.3858356631352007,2.757658129701919,1.2140856338424704,1.794489163286655,-3.3381579711943776,2.5407838985124482
-2.5788832519684344,3.1386719227489492,1.400280184121747,-0.7638665301148809,-2.7840954763106813,-0.8157356600803355
4.7591121538657895,3.011680506363372,-0.16624072126341347,-0.6058278194763974,1.14170139223785,-1.220067023390303
-2.3141322493715673,3.2679896792219343,2.796224246254496,0.5657264386701195,-0.38183408044573214,2.9582836726194937
1.691607923168854,1.5406765570943797,-1.799845234751588,-1.3905895633172822,-1.2126749720379795,-1.2432107675891042
1.8123054050071958,0.7227401911821588,-1.4662495709952441,-1.198730050549956,-1.4280416120665826,-0.7280624901228535
-2.7859247566662857,2.3106487123085677,0.4727253031226474,-1.6071602909264655,-1.6128581724377888,-1.189573470680526
-3.5186483396478363,-0.6583094692722871,0.5913749618739721,-0.010802680260700194,0.02058911577400153,-0.40570963648541414
4.330002649084616,9.202525685743504,1.4929628302734754,0.31994729284868145,4.728170542826074,2.215764191154493
-3.2612794727725682,-0.9378381203622768,0.20513001337366207,1.0900715331361832,-0.46034994061085466,-0.43432900064962593
2.7045961726304486,-4.437141769606305,0.30734538289386776,0.4886928493031111,0.3724950376516552,-0.29180059720792073
-0.3078557704761814,7.387812177146956,3.819085975942296,2.133555801661311,2.7107026581949785,-1.6397584834130499
5.503705315293375,0.9383254150981027,-2.2101316484645745,-1.5237960212015031,0.9248915554565236,-0.5400615756551755
-0.361709192693801,0.11973908634062755,-2.040955790504711,1.0588839861798094,0.757109393792399,-0.9204475835752814
-2.62997663856295,-0.6973093686060313,-0.5839416371389158,0.338181592317647,0.46754542360872053,0.03486891031450855
1.42816759289509,-1.9671014119070374,1.111938856598476,0.7529108921236979,-0.539881706134151,-0.9955632150420918
-0.8345178814908607,1.9656048643468162,0.7904325375319131,3.4376311909288773,-2.3545509113736105,-0.6131016087938327
6.2308965119028965,0.9200695426841939,0.08982730963211907,2.539158764363371,0.06213583023489086,0.6834713400344126
11.668714648328777,4.748617202379758,2.0058790471346253,0.31904905053811894,-3.391360899439532,4.880799261055755
-2.021577658435592,-0.2548998339665813,-0.6478720103871058,0.05925130678153999,-0.054847862487653956,-0.07241382971934979
-1.6383849373649586,1.7159491138824736,0.4342062588957861,-1.5279662320975458,-1.7693816547764363,-1.5031910307815926
1.1674616110727392,2.5145158500106217,-1.9057187547405816,0.638311522374245,0.23618111730104793,0.13813364996023988
10.769242819274151,-2.257982898120177,0.038835790987439354,-0.3893855399160809,1.1872885677489469,-2.188160250144655
5.034811085483133,0.7744091563561215,2.682338022584836,-1.666504141315675,-0.311619623990132,-1.4225484012757912
-2.174464309546211,0.49687798481662127,-0.9490918102177398,0.20721922220082822,-0.8853460634886632,0.8830402641485925
3.288235384718584,-1.6682370620485394,0.14693184541303184,0.4374930109613197,-1.3685699300737997,0.9680275382583694
0.6076079451776035,0.1622145249502773,1.6373748705974016,-1.1145116357461848,-0.5407952190079415,0.5678595395464179
3.583563626063728,-2.2066618391366934,-1.7045355958452733,-0.8012938776415979,0.3653220763610158,1.5614639100779786
-0.9341581043944966,0.9277014809191986,-0.04016365203816796,-1.3533988817449485,0.06494214463787953,0.22389935326199314
1.2596046473496323,1.015577070257348,-0.08059284744279327,2.051334862357367,0.13752034257272783,0.8430409507232175
-1.5882639721787657,-1.6196568284252109,0.30999920929127134,-1.0919988834164631,0.05377411045162048,0.32580462294820195
0.2524975675269186,-0.5313515472489696,0.589327827234303,-0.11053834496865225,0.42868114220734554,-0.19963458172938223
-2.847431586695903,-2.8936475984249936,0.5279888412334813,0.5988167287623302,1.4356969472365233,-0.29236720068767474
-1.9649501129379243,-0.965156988073949,-0.08120810735014114,-0.0940807375554673,-0.5500239298397961,-0.3213964401633911
2.775865569002575,0.558000526768107,-0.6057712493909794,0.49983001070503263,0.49990567989369517,-1.0676465860826279
4.396227954702664,-2.123507712149155,0.5795100074649068,-0.7774134023307112,-0.3038340713903444,1.785125058816197
-2.592082827805522,0.2136339299051712,1.0356115175263454,0.662005451165997,-0.5407643423259729,-0.09693813030911334
-3.904338150152655,1.1900666338112207,1.5519811829587413,-0.9357754873596094,-0.708120421116001,-2.354003920887352
-2.818231213142473,0.3678839812633942,-1.3514356303799557,1.738414925554401,0.28432148824771275,-0.4312825409357405
0.6162808698250773,0.6389116689990573,-0.19991887225706062,-1.097498771496584,0.11868973419451577,-0.853938916119281
-0.4328602208162403,-1.392044298756884,-0.08271948458517797,-1.935279917209337,-0.034460557942353774,-0.5963272561133607
-4.555028840448051,3.5287860178793653,-0.21526395926162456,1.0918856911442105,-2.758348995179149,-0.9004926368568952
-3.448183541217202,-1.4246224557099552,-0.08872400422368079,-1.7107277883932746,-0.10661673953875586,0.34323931158889337
-2.1159602640307065,1.8493736049996625,-0.5566739767606633,-0.4643563693961071,-0.4749143241064197,-0.991918982070329
-2.6913522049624103,1.4200617399327198,0.9691507737465945,-0.0028595156374112596,-1.2565183543694958,0.941578783668442
3.2139167651773883,4.046756222651915,-2.7153844568845993,1.3286253417036373,-0.22167319673295943,-2.2047948101525154
-0.7492713563496733,1.7976385171243,-0.5683658045236167,-0.5604989810387306,-0.9330960174988971,-1.6101869830014421
-3.159006037414265,-1.0357494268101008,-1.4906841630864294,-0.593168390879986,0.5140858140992097,0.3599158087111886
13.056121858663749,0.98151322639965,0.5988126737364666,1.47293096530614,-0.5999130862290598,1.0217591575204423
-2.2286798134426804,0.6674106363542491,-1.0915603373859482,-1.0783017075156784,-0.29912908293744417,-1.440875375625025
-2.492831035611665,2.5986862679961447,1.6697255609567847,0.6334860038310913,-1.1567474863683571,-1.0964081923996956
-0.10335042641370758,2.2801435368696366,2.1095627886201513,-0.3518460003478585,0.6224819545504823,-1.4599864483485179
3.591294118690561,3.926333155217846,2.0470067286913727,-0.23176633235001434,5.4652638221550776,0.8338569316456024
-1.348948682871957,3.5562251004860497,1.7321912749159054,-0.046990752313998865,-0.34525102670475355,-1.2628875763825886
-2.510117675558465,3.2513195034936526,-1.6876243925130276,1.1899614059796784,-0.45558706111148023,-1.707941920707781
-2.046029572452144,0.30488486672935683,-0.5338387042337615,-0.4898417422443406,-0.06791208460017452,-1.3389296680047134
-2.09706916944788,3.6670958835862466,3.6322004736085525,1.539786830947361,2.236529787792444,-2.2957061471780564
3.110527693351912,1.5693895561795976,-2.6139361237870595,0.6184677397448876,-1.1817792825921019,-0.7682308435833505
4.9567255700018125,2.3848462186964867,-1.9351070913109,-0.6108412183028098,-0.14820968619750313,-1.4938058152446825
0.8510142626646404,-2.3067353675250977,0.5674619181396833,-0.04362524860161132,-2.0940465178532834,4.979535778941504
-2.965999206622669,0.3715064822390192,-2.0665331579338555,2.0725063009587528,0.16303768845386762,-0.4383857151767612
3.334133198020076,-1.3255573541374723,0.728013665822182,1.0031987202813355,-0.9337069209379302,-0.5801238724152836
12.894612133969886,2.3166224644133013,6.328697005562622,1.9422039624491916,-3.160227714626912,-0.9470535813106179
-0.7707436775319852,-0.06410921999053577,-1.1344087971416623,2.5104631032510745,0.020237024282349556,0.18085266501002262
-2.202515523782319,-0.7356052301983573,0.2670800987259745,-0.03761952202985358,2.9340365241724724,-0.24746772489971464
-3.14341224560285,-1.877409026670836,-0.6703690405498971,0.30333192672814874,0.40806941637436,-0.22712007327486555
-0.6388804999703059,-0.9113660287957979,-2.142724163260829,-2.140915658618628,-0.4291397530520747,0.14888221724207473
1.9191334226481647,-3.5380823683944542,1.2549245283031851,0.3359990895900691,0.5890689934503592,1.468527903516384
1.4088683633928798,1.3049294063566592,0.6414287696650727,1.8869563694012492,-0.036252002620480034,-0.5342971544143105
4.643691316587758,-1.4820171693807735,-1.170680554616243,-1.2186055362311357,0.17807252560833708,0.6786614669470662
-1.8774673636140184,1.4232306440387732,-1.0708121944717632,1.7093329665775931,-0.8845491100056618,0.654627400667043
1.4320694267972947,-1.0496039490925724,-1.2620113213740844,0.5331890627916207,-0.6266965882977099,-0.7859161250785184
1.3526270253942738,-1.154141471721856,-1.209793267054185,-0.8281065021903411,-0.9868073412622448,0.6869748376015973
-0.7091148317235699,-1.5682323235102456,-0.669994089860917,1.6872639540872307,0.3393148040931393,0.24635852749869813
2.1714160183038054,-2.8262607261240675,-0.562107492618244,-0.6608316194488094,-0.47497011921536897,-0.38444654772860315
-1.9768403553185605,-0.41938744692191116,-0.3805751684165517,-1.7394602125037213,-0.30863817168869556,-0.7122803944286061
-2.6007895040208378,-0.48233546748324424,1.8723727088174116,-0.43801831950979425,0.01608278041651505,-2.0410094767739735
-3.258007359468379,-0.4183214056818834,-0.6918056296117944,0.6598535951054791,0.12156618550318649,0.06728862936564613
3.78202645557976,0.8603815975209297,3.6710006884468145,2.0478201936736014,-2.1837900396850225,1.4742366167765284
-1.992034722144843,1.3293551725287571,1.1352445419326893,2.046433192672463,-0.25212782614274565,-1.7570829783203405
-5.0150086899758035,0.574699979054142,-0.8424381482943449,2.169662677490707,-0.8820022061081001,0.9319354937192373
1.3450204377374344,-1.274770956039341,0.5558435467444508,0.5748715301521444,-0.4708492281117755,-0.1741001530585853
-2.455968810688073,0.8984552923632416,0.35313348035019093,-0.3679915873722392,-1.104286826971484,-0.778887311095632
-1.837281669517328,-0.0910267654513724,-1.4452808653782445,0.6725485388234868,-0.13619893126349655,1.074242093099624
-4.346489712228378,-0.8935722661785634,0.639256031291871,0.4256269051034757,0.9564423313784881,-0.09919852785633126
-0.7328129161440774,3.7021823827813476,0.6585050190741631,2.236127468609189,-0.3364674059684528,-0.38253760281011906
2.3999978431547486,4.837988819767765,-1.0281570391930213,0.34291682485916214,-2.391872790877388,5.1342277633540085
0.39309866393136095,1.083068063016664,2.2476055074669596,-0.46185859065239937,1.6916285682614145,1.5552201352500685
-0.4123278127955178,-0.38963131709714477,-1.0457704067201476,1.3662456876205482,0.8635071162997222,-0.3523601149465148
-3.049924940451416,-2.2377845222649353,-0.4694529829348758,0.18277472823158591,1.5758460372136802,0.4088014727565897
-1.442563731607559,0.30587044945301767,0.5515478527274129,0.3560740542065114,-2.702918996985731,1.4997078107572106
0.08318610261238962,7.150359799980174,-0.06000996789600099,-1.8030817934190642,0.7381126442587151,-0.5642202554371132
7.093306714188947,12.57319422869068,7.358708081087321,1.2253415642828065,7.49043372288378,0.8147304440046138
-3.743404542996152,0.25050152676565224,-0.09738325213082079,1.9321470871777022,-1.043591550172266,0.15421786199527915
-0.9691728143623465,0.9449443023528433,-0.8908112598058558,1.0965323067381212,-0.613502435053107,0.9708910100980114
-2.418719908122888,0.005552412978778406,-0.798380383265945,-0.07089207362792911,-0.07730988575608919,0.8655065000558864
4.100787726595298,-0.37880382016925307,1.4463175313512586,0.7023685639576234,0.0006649850712330006,-1.0360964155497991
-0.7516030055355232,-3.0706486584846773,1.4491816785816412,-0.9534258724214666,0.8919287445095223,1.297236582135177
-3.654646528253473,-0.6746487418531856,-0.9069859866496699,1.5111613080366024,0.2938120940166846,-0.41395186104465465
-4.680211576012709,-1.1038572475865702,-0.25730817827729796,1.2464757105094972,0.4146183650124619,0.15341608503633575
-0.5977817666139835,1.7856508751113618,1.4817359672064194,-0.17787223042108724,-1.5892265314190726,0.5892960871420668
3.387330764640733,-2.911037107188354,3.007237755495491,2.8282878431367187,0.5083464806139107,0.589389275043282
6.149886189966621,-2.0176527547504093,-1.5661437228627522,0.9716460546407019,-0.33636995770603234,0.3437244280873623
-1.325031347042709,1.4692940245327555,0.8484213780662115,-1.1427664657748888,-0.04782174109548816,-1.8916327623004416
5.49415279767484,-4.165829305477737,-0.6012607653375556,0.14969969372565178,0.6255664364718435,1.0430387923699627
-2.9974032071314833,-2.7388610518564738,-0.16118378019852053,-0.41316979972915413,0.40554613412216894,0.7240925209560186
-4.386732721106694,0.006872281271323731,-0.9481082359068194,2.7980057822351925,0.4457308840215706,-1.6880823950272614
1.213634612147904,-2.039038957382453,0.980696176995841,0.23896611550095065,0.08576867406694283,0.6266564387859445
5.069661081475423,-1.785152334244023,1.1736470654055176,-0.6937328309957629,0.6486555582185223,-1.9783925198714862
-1.977701439633241,-1.8427794206405583,-0.2773597596630478,0.5497499040229422,-0.2068962960692471,-0.2838644624194019
-2.514876418889998,0.11425229888059407,-0.4966227711664657,2.354347120546662,-0.6893749463113783,-0.04425891368077291
-0.9474878917479354,-1.6847535464192571,-0.35118634347432315,-0.5772107399690106,-0.34154213212248136,-0.4226386783905658
2.819368343466418,1.2651031321819368,-2.153144243176575,2.7084590333127623,-0.04004448728774804,-0.5662739686387268
-3.4839862980198397,1.6196919825636815,2.6754693884122718,1.253613802076342,-0.5989814293901192,-1.3438766389140244
-4.6587295779663025,-0.22291481503627564,1.5593586616004307,0.5110923257226411,-1.896940818074721,1.3473176638110496
-5.35161811493648,1.0267578586095147,0.32498592330836323,1.3686824249178429,-0.9186613789639583,0.22103694961794806
1.1708977789056274,7.01448657869408,4.271861991680688,-0.33263983061418156,2.9094447657856963,-0.38914753071799646
2.9563018671443055,0.7064218520940709,-1.0423354412511854,-0.5221495754943813,1.413635599714306,-0.2689430407358113
-4.975702062159611,-3.386204867385592,0.439838408925931,-1.5775699836422408,1.033795718389324,0.9267815436836099
-4.064025658740259,-1.246166174197385,0.5744778366193555,1.7053930729950462,0.6158644682137405,-1.5091337953268948
9.512669844166739,-5.603484192729597,-0.6372394030308666,0.2242211877267925,-0.40654355919786245,-0.8366142442175275
9.007165526292528,0.581031077299997,-3.134715200109614,-0.8622696001849277,0.04572202503332295,0.7257741300911362
0.7588784847615186,-1.6085325756256479,-1.5150957167663235,-1.0760600377586327,-0.049234666082449904,0.09433152905677165
-2.6593596153530714,0.539935800905766,1.7070147041798431,1.201751309459186,2.3547418316341293,-1.004405856693435
-0.39001898105914046,-0.989242352929007,-2.5851692403151456,-0.7845271890338925,0.7343112699104496,0.1837376324781951
-3.889065527186938,0.8160717107802062,1.0157172652417072,0.8249184645127197,-2.1335727622009877,-0.7937244618572816
0.36487615184093114,-3.5744612259192228,-2.2239785342123093,0.22316803220067324,0.7785309526376264,0.5102302726158927
-2.835890918156307,-0.3987296940083281,-0.34744508923724376,0.8132475146522181,-0.03928070612713145,-0.6355226224613849
-3.310283620739539,0.15574119498845806,0.5414789422927704,-0.512483912352155,-1.787879130004574,0.6958502928659874
-3.3573044025552705,-1.1037324235708428,0.15208980487795645,0.828188031443153,0.7342592495812224,0.6926264477080726
6.5231166202933,8.01116961158852,-0.3264236965023516,-2.771798538758403,1.5989318049423302,3.6721194429667925
-1.7177351761085562,-0.5431655272942016,3.298375255249724,-0.08733072483418586,0.08417361092955351,1.0050590534451413
-5.56573589898169,-0.4778475788385766,4.127462748901453,-2.352490741639382,-1.0524609557435554,2.093502498773295
1.7796614892318787,2.776587169651939,-0.9427628458584786,-3.0743521838674757,-0.6951330582356575,-1.201365537449556
2.6114848931607386,1.5614217091644196,-0.21818695542880046,-0.4927752709588947,1.1043873634768226,0.005818478887978421
-2.819038509611777,-0.9701105669661719,-0.3825914386101729,0.46379059568946446,0.5517868296984206,1.2084608413759355
2.4984388777239483,2.2784828521044904,1.3194785744367592,-1.1808385534278771,-1.8997302508655276,-1.7001028274680072
1.2770271752993723,-2.44325896428261,2.4663169869335486,-0.12989056348004224,2.155306120373067,1.2180658655816616
3.4731973428498035,-2.2778489100411226,-1.238684065438813,-1.1131409609392242,1.009259045212071,0.321773203200572
1.2566751119860227,0.3823932644058406,-3.83832038627043,-0.7169201500017416,-0.6511562108331301,1.2192625639779744
-1.4734313692164418,0.11689025651200095,-0.2146678629074542,-0.49080885111497513,-0.7138417896979833,-0.5411873814321074
1.6494606959340168,-2.1022910706404665,-0.9752715914399844,0.18804368472885793,0.9168261741396307,-0.3297001955367308
9.036589480305247,-0.6551728251040493,0.22128007928656437,-0.7647306199402255,0.5648966352759969,-0.3322328541039875
4.554590064788165,3.0866391558901825,-2.2704043068832735,-2.1911191811915556,-3.4613552514188966,-1.179714509622081
-0.7811899668986148,0.652849258749318,-0.643656997337407,0.21446824923500563,-0.4376798895962202,-0.16048947735612976
-0.2230926067843127,-0.7018214902376659,-2.270762038523117,0.9986315054917548,0.646487941214516,0.042929075810528745
-3.45489538609551,1.3069387228491105,-0.029264519012056605,0.33050374533897703,-1.8619116221262078,-0.3283404315177398
0.4465443964173326,-2.787707740767018,0.44438226984256585,0.4720285435509257,-0.5299896109918363,1.6565902806955448
0.31443822596198917,2.0775607279486294,-2.0833118714991037,-1.0685398135371915,-0.2178695631758186,1.189843202125105
-2.0591919425456653,-2.472787787812362,-1.461718817228295,1.8680819154479282,1.8385631658968904,-0.5250226615392708
4.8089692447315455,-3.0291029673962493,2.7440186775377264,0.28336362023725203,0.19396458568245825,0.984983947939832
-2.9987105282382283,-0.39677802825047526,-0.596465938404237,-0.2080449356660023,0.5683597839861869,-0.3727862103678243
12.285019759541177,-7.543410169354639,10.112423758152174,5.194269999758746,-3.8525069338036024,-0.8774987972091214
3.3721965906448865,2.587825428059866,7.092074803344256,-0.3674947725094694,2.770573001988333,-4.217768209258813
2.5087663116223617,2.6146484775313628,0.20638033658750782,-1.8947458413853966,-2.124765614490937,2.4650746754095474
1.3180684765426682,2.15447950111713,-1.7866325769315157,-0.010169667393446337,0.1671523690151499,0.5690938213612765
-0.38875629875560047,2.276797894735047,0.6273320754445048,-0.42972699988747726,0.1193801729281767,0.8498936919676617
-2.7569329912569294,1.086834685479746,1.7072381589774794,-0.5168313753985527,0.8070226926625158,1.7854864243904198
4.943581014506334,-2.848324457740491,0.9138788149982581,0.3351840182224671,-0.4833258926026102,0.35537542940494155
4.2980773298279304,-4.666275179121042,-0.006841010556074937,-3.6533848937022673,0.17870293036580623,-0.9138734252429489
-2.373501801975164,-0.7334025639802366,-1.5260274877233186,1.8533295902693263,1.1831180707997355,-0.8578711882409293
-0.967190311602759,0.4384381816167293,-1.4476962675970615,1.990361427041257,-0.09396607432224065,0.293012974228899
-2.97579878794089,1.810973775721677,-0.22343526848029086,0.3916351986842184,-1.5293707844545326,0.04680180319534679
1.8032470204667617,0.16646095724234822,-2.6285995653333782,-0.6437414836447422,-0.521882373527239,0.569792461151342
-2.4783595123723514,-1.418576446871937,-0.3165332420965069,0.3285027422303851,0.6620126089640043,-0.44674627441787246
-0.8260392924376959,-1.2502474730606794,0.2679607264100246,2.3106264680754522,-1.0148135962148463,0.901629921182172
-3.8946973283394395,0.5385707445101732,-0.8815587243741487,1.0387999925154274,-0.8090288904159053,-0.6909989536497875
-0.38957809021759787,-0.6144154700269462,-1.3528692457469709,1.175192316759773,1.7898933055287896,0.9602687268807308
-1.457321356798539,-0.20172675701211448,-1.0988787337658663,-2.0057749673974965,1.4785622306786608,-0.08537959903510782
2.7555680011531902,3.4657736038121,-2.4740508530362977,-1.0082788333684587,0.15513604282035515,-0.7014085100198467
3.2572546734786263,-0.12520049205780318,-2.8960974531308414,0.7495901224776065,-0.3528555415607724,-0.8049435191256635
-4.019140240563962,-1.3542473809807416,-0.3604727146541694,-2.6357977681614897,0.7352449936810133,1.5182776925317318
-3.6764132931671347,-1.2916290603239133,0.42461030641847447,-4.601709861011256,-0.7409092290686983,1.039736770381183
3.3163241134468047,-3.9391522592479995,-0.20545368113625864,-2.118223644496867,0.9699807932840929,-0.8908139575399923
-4.036607361758069,1.1625461079370127,0.18974782772393559,0.9405169995260062,-0.5655989183855796,-0.8067385531605684
-2.3342333502303263,-1.3489797321910764,0.23268702027623772,-1.2129139157959068,0.051574893208133965,-1.236719267496043
8.403847113457433,-4.15390477661664,0.04696907480665198,-0.5518427573376679,-0.28808033456465465,-0.5070590709446753
2.6475686330831927,-3.9511729514951996,1.3718813350300185,0.207819262856545,1.4050542192124662,-0.9045129395113317
-0.681768865920101,-1.1359911306030008,1.2336664696074207,-3.8645001464062636,1.428352105592489,-1.291429378320182
3.3502957906356237,-2.1545700266584547,-1.1089437220098288,-4.349007681737241,0.06238437905879904,-0.6857157549633617
-2.227720518819832,-1.2149996868206188,-0.19241377452391464,1.471278141083923,0.01971515123844363,-0.058937559006102605
-4.477584655730124,-1.7411293624632,-0.8882070889419126,0.7646525306345575,0.6051399784291561,1.0045709469841675
1.3226214188387766,4.789476583862932,-0.6625351217601844,-1.0211958019900886,2.150024517901803,0.4504483990589634
-1.850089860140629,-1.5841281496618564,1.2639172259791676,-0.8021025934971376,0.7114116049072473,1.596613714413557
3.7955656418247186,-1.02623264194073,0.8986356365316988,-0.7604604529231784,-0.7578474486668113,-0.5227298308005169
-2.281318099239338,2.077685979684446,2.430649028837723,-1.1860598184828606,-2.8590033286140066,-0.9990288288555341
-3.2287701182772848,-1.172073478694075,0.26466433009610546,-1.002944578676134,0.8944676089458805,0.6292250224126182
1.0259007876483492,2.3612619443150997,-1.6168855926796386,1.145963258088439,4.144478571108202,-0.2075287676848605
-2.5825558372816375,0.7292131140753869,-0.5481427864348697,-2.3320791798930003,-1.8352650114730087,0.14016625691102128
-2.4858832255064387,0.460596402673482,-0.5989203391812725,0.9987176360644572,-0.43032385540120327,-0.3796216129483256
